traj,px,py,pz,vx,vy,vz,ax,ay,az,roll,pitch,yaw
32,-1.347,-0.237,0.528,0.34,-0.181,-0.007,0.087,-0.061,0.063,0.007,-0.039,0.035
32,-1.342,-0.24,0.528,0.342,-0.181,-0.006,0.105,0.02,0.062,0.007,-0.039,0.034
32,-1.339,-0.241,0.528,0.344,-0.182,-0.006,0.162,-0.011,0.063,0.006,-0.039,0.034
32,-1.337,-0.243,0.528,0.347,-0.183,-0.005,0.113,-0.12,0.086,0.006,-0.039,0.033
32,-1.334,-0.245,0.528,0.35,-0.184,-0.004,0.069,-0.043,0.104,0.006,-0.039,0.032
32,-1.332,-0.246,0.528,0.352,-0.186,-0.003,0.113,-0.096,0.033,0.006,-0.039,0.032
32,-1.327,-0.25,0.528,0.354,-0.186,-0.002,0.1,-0.069,0.148,0.007,-0.038,0.031
32,-1.325,-0.251,0.528,0.355,-0.188,-0.0,0.063,-0.124,0.154,0.006,-0.037,0.029
32,-1.322,-0.253,0.528,0.357,-0.189,0.001,0.071,-0.115,0.122,0.006,-0.037,0.029
32,-1.319,-0.255,0.528,0.359,-0.19,0.002,0.081,-0.053,0.081,0.006,-0.036,0.028
32,-1.317,-0.256,0.528,0.361,-0.192,0.003,0.087,-0.066,0.109,0.006,-0.035,0.028
32,-1.312,-0.26,0.528,0.362,-0.193,0.005,0.058,-0.057,0.101,0.006,-0.035,0.028
32,-1.309,-0.261,0.528,0.362,-0.195,0.006,0.05,-0.113,0.029,0.006,-0.034,0.026
32,-1.307,-0.263,0.528,0.364,-0.195,0.006,0.061,-0.049,0.027,0.006,-0.034,0.026
32,-1.304,-0.265,0.529,0.367,-0.196,0.006,0.075,-0.016,-0.044,0.005,-0.034,0.025
32,-1.301,-0.267,0.528,0.368,-0.197,0.006,0.039,-0.008,0.086,0.004,-0.034,0.025
32,-1.296,-0.27,0.528,0.37,-0.197,0.007,0.038,-0.014,0.07,0.003,-0.034,0.024
32,-1.294,-0.272,0.529,0.371,-0.198,0.007,0.026,-0.032,0.029,0.002,-0.034,0.023
32,-1.291,-0.274,0.529,0.374,-0.197,0.008,0.037,0.059,0.103,-0.001,-0.035,0.022
32,-1.288,-0.275,0.529,0.376,-0.198,0.009,0.059,-0.032,0.084,-0.001,-0.035,0.022
32,-1.286,-0.277,0.529,0.378,-0.197,0.009,0.061,0.036,0.076,-0.002,-0.036,0.022
32,-1.28,-0.281,0.529,0.38,-0.197,0.01,0.107,-0.028,-0.016,-0.004,-0.036,0.022
32,-1.277,-0.282,0.529,0.38,-0.199,0.01,0.062,-0.007,0.043,-0.004,-0.036,0.021
32,-1.275,-0.284,0.529,0.383,-0.198,0.01,0.039,0.075,0.009,-0.005,-0.035,0.021
32,-1.272,-0.286,0.529,0.385,-0.198,0.01,0.059,0.055,-0.005,-0.005,-0.035,0.021
32,-1.266,-0.289,0.53,0.387,-0.198,0.01,0.058,0.066,0.036,-0.006,-0.035,0.02
32,-1.264,-0.291,0.53,0.386,-0.199,0.011,0.002,0.018,0.011,-0.006,-0.034,0.02
32,-1.261,-0.293,0.53,0.389,-0.199,0.01,-0.02,0.067,0.01,-0.007,-0.032,0.019
32,-1.258,-0.294,0.53,0.39,-0.198,0.011,0.028,0.078,-0.076,-0.007,-0.031,0.019
32,-1.255,-0.296,0.53,0.392,-0.198,0.01,-0.023,0.056,-0.034,-0.008,-0.032,0.019
32,-1.252,-0.298,0.53,0.395,-0.197,0.009,-0.042,0.113,0.016,-0.008,-0.032,0.019
32,-1.247,-0.301,0.53,0.396,-0.196,0.01,-0.019,0.121,-0.007,-0.008,-0.033,0.018
32,-1.244,-0.302,0.53,0.396,-0.196,0.009,-0.001,0.09,-0.02,-0.009,-0.035,0.018
32,-1.241,-0.304,0.53,0.399,-0.195,0.009,0.034,0.057,-0.029,-0.009,-0.035,0.018
32,-1.238,-0.306,0.53,0.402,-0.194,0.009,0.074,0.099,0.073,-0.01,-0.037,0.017
32,-1.235,-0.307,0.53,0.404,-0.193,0.009,0.115,0.087,0.016,-0.011,-0.039,0.017
32,-1.229,-0.311,0.53,0.407,-0.191,0.009,0.114,0.019,-0.06,-0.013,-0.043,0.016
32,-1.226,-0.312,0.531,0.408,-0.19,0.008,0.137,0.076,-0.033,-0.013,-0.043,0.016
32,-1.223,-0.314,0.53,0.411,-0.189,0.008,0.112,0.134,-0.01,-0.013,-0.044,0.016
32,-1.22,-0.315,0.53,0.414,-0.189,0.008,0.138,0.17,-0.018,-0.014,-0.044,0.015
32,-1.217,-0.317,0.531,0.416,-0.188,0.007,0.153,0.092,-0.042,-0.014,-0.045,0.015
32,-1.211,-0.32,0.531,0.419,-0.187,0.007,0.138,0.091,0.012,-0.013,-0.044,0.014
32,-1.208,-0.322,0.531,0.421,-0.185,0.006,0.15,0.131,-0.051,-0.013,-0.045,0.014
32,-1.205,-0.323,0.531,0.425,-0.184,0.006,0.186,0.131,-0.066,-0.013,-0.046,0.014
32,-1.202,-0.325,0.531,0.428,-0.182,0.005,0.178,0.118,-0.107,-0.013,-0.046,0.014
32,-1.199,-0.326,0.531,0.432,-0.181,0.004,0.144,0.036,-0.061,-0.013,-0.047,0.014
32,-1.192,-0.329,0.531,0.435,-0.179,0.003,0.129,0.11,-0.045,-0.013,-0.047,0.014
32,-1.189,-0.331,0.531,0.437,-0.179,0.002,0.148,0.132,-0.099,-0.013,-0.048,0.014
32,-1.186,-0.332,0.531,0.44,-0.178,0.001,0.137,0.061,-0.058,-0.013,-0.049,0.014
32,-1.183,-0.334,0.531,0.443,-0.177,0.0,0.155,0.075,-0.035,-0.013,-0.05,0.014
32,-1.18,-0.335,0.531,0.447,-0.176,-0.001,0.176,0.107,-0.05,-0.013,-0.052,0.014
32,-1.173,-0.338,0.53,0.45,-0.175,-0.001,0.172,0.09,-0.035,-0.013,-0.052,0.014
32,-1.17,-0.34,0.531,0.452,-0.175,-0.002,0.169,-0.005,-0.051,-0.013,-0.053,0.015
32,-1.166,-0.341,0.531,0.456,-0.174,-0.003,0.169,0.098,0.0,-0.013,-0.053,0.015
32,-1.163,-0.342,0.531,0.46,-0.173,-0.003,0.178,0.134,-0.051,-0.013,-0.054,0.015
32,-1.159,-0.344,0.53,0.464,-0.171,-0.004,0.212,0.071,-0.078,-0.013,-0.054,0.015
32,-1.153,-0.347,0.531,0.468,-0.17,-0.006,0.215,0.063,-0.036,-0.014,-0.055,0.015
32,-1.149,-0.348,0.531,0.472,-0.168,-0.006,0.225,0.106,-0.024,-0.015,-0.056,0.016
32,-1.145,-0.349,0.53,0.476,-0.167,-0.007,0.22,0.167,-0.028,-0.014,-0.056,0.015
32,-1.142,-0.351,0.53,0.48,-0.166,-0.007,0.211,0.066,-0.061,-0.014,-0.055,0.016
32,-1.139,-0.352,0.53,0.483,-0.165,-0.008,0.172,0.073,-0.01,-0.013,-0.054,0.016
32,-1.131,-0.355,0.53,0.487,-0.164,-0.009,0.201,0.138,-0.064,-0.013,-0.054,0.016
32,-1.128,-0.356,0.53,0.49,-0.162,-0.009,0.204,0.09,-0.031,-0.014,-0.054,0.016
32,-1.124,-0.357,0.53,0.494,-0.161,-0.01,0.196,0.103,0.012,-0.014,-0.054,0.016
32,-1.12,-0.359,0.53,0.499,-0.159,-0.01,0.196,0.13,-0.008,-0.015,-0.053,0.016
32,-1.116,-0.36,0.53,0.502,-0.157,-0.01,0.187,0.168,-0.029,-0.015,-0.054,0.016
32,-1.109,-0.363,0.529,0.505,-0.156,-0.01,0.177,0.105,0.003,-0.016,-0.053,0.016
32,-1.105,-0.364,0.529,0.507,-0.154,-0.01,0.121,0.094,0.042,-0.016,-0.051,0.016
32,-1.101,-0.365,0.529,0.511,-0.152,-0.01,0.176,0.245,0.024,-0.016,-0.05,0.016
32,-1.097,-0.366,0.529,0.515,-0.151,-0.01,0.17,0.145,0.044,-0.016,-0.049,0.016
32,-1.094,-0.368,0.529,0.519,-0.149,-0.01,0.122,0.123,0.045,-0.016,-0.049,0.016
32,-1.086,-0.37,0.529,0.521,-0.148,-0.01,0.107,0.166,-0.01,-0.016,-0.049,0.016
32,-1.082,-0.371,0.529,0.523,-0.146,-0.01,0.084,0.142,0.034,-0.016,-0.048,0.015
32,-1.078,-0.372,0.529,0.528,-0.144,-0.01,0.119,0.131,0.03,-0.016,-0.048,0.015
32,-1.074,-0.373,0.529,0.531,-0.142,-0.011,0.162,0.1,-0.033,-0.016,-0.049,0.016
32,-1.07,-0.374,0.529,0.535,-0.14,-0.011,0.12,0.175,0.024,-0.016,-0.049,0.015
32,-1.062,-0.377,0.528,0.539,-0.139,-0.011,0.135,0.168,0.011,-0.016,-0.05,0.015
32,-1.058,-0.378,0.528,0.541,-0.137,-0.011,0.141,0.099,-0.044,-0.014,-0.05,0.015
32,-1.054,-0.379,0.528,0.544,-0.135,-0.012,0.151,0.12,0.03,-0.014,-0.05,0.014
32,-1.05,-0.38,0.528,0.548,-0.134,-0.012,0.148,0.086,0.074,-0.014,-0.05,0.014
32,-1.042,-0.382,0.528,0.551,-0.132,-0.011,0.068,0.093,0.062,-0.014,-0.05,0.014
32,-1.038,-0.383,0.528,0.553,-0.131,-0.011,0.08,0.0,0.01,-0.013,-0.049,0.014
32,-1.033,-0.384,0.527,0.556,-0.13,-0.011,0.07,-0.027,0.09,-0.011,-0.047,0.014
32,-1.029,-0.385,0.528,0.56,-0.129,-0.011,0.051,0.037,0.081,-0.011,-0.047,0.014
32,-1.025,-0.387,0.527,0.563,-0.128,-0.01,0.017,-0.019,0.138,-0.01,-0.046,0.014
32,-1.021,-0.388,0.527,0.566,-0.127,-0.009,0.08,-0.012,0.068,-0.009,-0.045,0.014
32,-1.012,-0.389,0.527,0.569,-0.126,-0.009,0.07,-0.077,0.064,-0.009,-0.045,0.014
32,-1.008,-0.391,0.527,0.57,-0.124,-0.008,-0.008,-0.021,0.131,-0.008,-0.044,0.014
32,-1.004,-0.392,0.527,0.573,-0.123,-0.008,0.072,0.05,0.075,-0.009,-0.043,0.014
32,-1.0,-0.393,0.527,0.576,-0.122,-0.007,0.04,-0.053,0.052,-0.009,-0.043,0.015
32,-0.995,-0.394,0.527,0.579,-0.121,-0.007,0.023,0.013,0.018,-0.009,-0.043,0.015
32,-0.987,-0.396,0.527,0.581,-0.121,-0.007,0.056,0.033,0.029,-0.008,-0.044,0.015
32,-0.982,-0.397,0.527,0.582,-0.12,-0.007,0.019,-0.004,0.076,-0.007,-0.043,0.016
32,-0.978,-0.398,0.527,0.585,-0.119,-0.006,0.023,0.007,0.016,-0.007,-0.044,0.016
32,-0.974,-0.399,0.526,0.588,-0.118,-0.006,0.071,-0.006,-0.027,-0.007,-0.044,0.016
32,-0.969,-0.4,0.527,0.59,-0.117,-0.007,0.008,0.073,0.048,-0.007,-0.044,0.016
32,-0.961,-0.402,0.526,0.592,-0.116,-0.006,0.017,-0.012,0.024,-0.007,-0.044,0.016
32,-0.956,-0.402,0.527,0.593,-0.116,-0.006,0.047,0.004,-0.003,-0.007,-0.044,0.016
32,-0.952,-0.403,0.526,0.596,-0.115,-0.007,0.054,0.002,-0.022,-0.006,-0.043,0.016
32,-0.947,-0.404,0.526,0.598,-0.115,-0.007,0.029,-0.115,0.025,-0.004,-0.043,0.017
32,-0.943,-0.405,0.527,0.6,-0.116,-0.006,-0.009,-0.03,0.05,-0.003,-0.041,0.017
32,-0.934,-0.407,0.526,0.603,-0.115,-0.006,-0.005,-0.031,0.039,-0.003,-0.041,0.017
32,-0.929,-0.408,0.526,0.603,-0.115,-0.005,-0.014,-0.049,-0.002,-0.003,-0.041,0.017
32,-0.925,-0.409,0.526,0.606,-0.114,-0.006,0.015,-0.034,-0.027,-0.003,-0.04,0.017
32,-0.92,-0.41,0.526,0.609,-0.113,-0.006,-0.009,-0.1,0.033,-0.003,-0.04,0.018
32,-0.916,-0.411,0.526,0.611,-0.112,-0.006,-0.017,-0.018,0.042,-0.004,-0.04,0.018
32,-0.907,-0.413,0.526,0.613,-0.111,-0.006,0.03,0.013,-0.042,-0.004,-0.04,0.018
32,-0.902,-0.414,0.526,0.614,-0.11,-0.006,-0.01,-0.046,0.036,-0.004,-0.04,0.018
32,-0.897,-0.415,0.526,0.617,-0.109,-0.006,-0.037,-0.006,0.086,-0.005,-0.039,0.019
32,-0.893,-0.416,0.526,0.62,-0.108,-0.005,-0.005,0.019,0.022,-0.005,-0.039,0.019
32,-0.888,-0.417,0.526,0.622,-0.107,-0.005,-0.009,0.001,-0.001,-0.006,-0.039,0.019
32,-0.879,-0.419,0.526,0.625,-0.106,-0.006,0.024,0.018,-0.004,-0.006,-0.039,0.019
32,-0.874,-0.42,0.526,0.626,-0.106,-0.006,0.002,-0.059,0.026,-0.006,-0.04,0.019
32,-0.87,-0.421,0.526,0.628,-0.105,-0.005,-0.025,0.06,0.059,-0.005,-0.041,0.02
32,-0.865,-0.422,0.526,0.626,-0.105,-0.005,0.011,-0.041,-0.016,-0.004,-0.04,0.02
32,-0.86,-0.422,0.526,0.632,-0.104,-0.005,0.002,-0.083,0.007,-0.004,-0.04,0.02
32,-0.851,-0.425,0.526,0.631,-0.104,-0.005,0.015,-0.019,-0.001,-0.004,-0.04,0.02
32,-0.846,-0.425,0.526,0.63,-0.104,-0.005,-0.009,-0.079,0.016,-0.003,-0.04,0.02
32,-0.842,-0.426,0.526,0.632,-0.104,-0.004,-0.004,-0.002,-0.008,-0.003,-0.04,0.02
32,-0.837,-0.427,0.526,0.634,-0.105,-0.004,0.017,-0.08,-0.009,-0.001,-0.039,0.02
32,-0.832,-0.428,0.526,0.635,-0.105,-0.004,-0.042,-0.145,-0.008,-0.001,-0.039,0.02
32,-0.823,-0.43,0.526,0.637,-0.105,-0.004,-0.054,-0.054,0.016,-0.001,-0.038,0.019
32,-0.818,-0.431,0.526,0.637,-0.105,-0.004,-0.029,-0.075,0.033,-0.001,-0.037,0.019
32,-0.813,-0.432,0.526,0.64,-0.104,-0.004,-0.064,-0.077,-0.016,-0.001,-0.037,0.019
32,-0.808,-0.433,0.526,0.642,-0.104,-0.004,-0.034,-0.025,0.027,-0.002,-0.037,0.019
32,-0.804,-0.434,0.526,0.644,-0.103,-0.004,-0.051,-0.042,0.025,-0.003,-0.037,0.019
32,-0.794,-0.436,0.526,0.646,-0.103,-0.003,-0.052,0.004,0.01,-0.003,-0.038,0.019
32,-0.789,-0.436,0.526,0.646,-0.102,-0.003,-0.028,-0.036,0.034,-0.004,-0.039,0.019
32,-0.785,-0.438,0.526,0.649,-0.102,-0.003,-0.03,-0.028,0.011,-0.004,-0.039,0.019
32,-0.78,-0.438,0.526,0.65,-0.102,-0.002,-0.042,0.013,0.007,-0.004,-0.037,0.019
32,-0.77,-0.44,0.527,0.652,-0.102,-0.002,-0.048,-0.125,0.011,-0.004,-0.037,0.019
32,-0.765,-0.441,0.526,0.653,-0.102,-0.002,-0.071,-0.099,0.04,-0.004,-0.037,0.019
32,-0.76,-0.442,0.526,0.654,-0.102,-0.001,-0.092,-0.092,0.028,-0.003,-0.035,0.019
32,-0.755,-0.443,0.527,0.656,-0.102,-0.001,-0.118,-0.084,0.018,-0.003,-0.035,0.019
32,-0.751,-0.444,0.526,0.657,-0.103,-0.0,-0.099,-0.055,-0.018,-0.002,-0.033,0.019
32,-0.746,-0.445,0.526,0.659,-0.103,-0.0,-0.099,-0.058,0.012,-0.003,-0.033,0.019
32,-0.736,-0.447,0.526,0.66,-0.102,-0.001,-0.115,-0.096,0.087,-0.003,-0.033,0.019
32,-0.731,-0.448,0.526,0.659,-0.103,0.0,-0.209,-0.043,0.076,-0.002,-0.031,0.019
32,-0.726,-0.449,0.526,0.66,-0.103,0.001,-0.193,-0.048,0.007,-0.003,-0.03,0.02
32,-0.721,-0.45,0.526,0.662,-0.103,0.001,-0.14,-0.081,-0.018,-0.003,-0.03,0.02
32,-0.717,-0.451,0.527,0.662,-0.103,0.001,-0.163,-0.017,0.028,-0.003,-0.03,0.021
32,-0.707,-0.453,0.526,0.662,-0.104,0.001,-0.137,-0.053,-0.014,-0.003,-0.03,0.021
32,-0.702,-0.454,0.527,0.661,-0.104,0.001,-0.144,0.014,-0.062,-0.003,-0.03,0.021
32,-0.697,-0.454,0.527,0.663,-0.104,0.001,-0.145,0.012,-0.005,-0.003,-0.03,0.021
32,-0.692,-0.455,0.527,0.665,-0.103,-0.0,-0.122,-0.053,-0.041,-0.004,-0.03,0.021
32,-0.687,-0.457,0.527,0.666,-0.103,-0.001,-0.095,-0.042,-0.02,-0.005,-0.031,0.022
32,-0.677,-0.458,0.527,0.667,-0.102,-0.001,-0.104,-0.026,0.008,-0.006,-0.032,0.022
32,-0.672,-0.459,0.527,0.667,-0.102,-0.002,-0.084,-0.057,0.06,-0.008,-0.033,0.022
32,-0.667,-0.46,0.527,0.668,-0.102,-0.001,-0.105,-0.058,-0.012,-0.008,-0.033,0.022
32,-0.662,-0.461,0.526,0.67,-0.101,-0.001,-0.114,-0.013,-0.059,-0.008,-0.033,0.023
32,-0.657,-0.462,0.527,0.671,-0.1,-0.002,-0.13,-0.076,-0.053,-0.009,-0.033,0.023
32,-0.648,-0.464,0.526,0.672,-0.1,-0.002,-0.121,-0.025,0.015,-0.01,-0.033,0.024
32,-0.643,-0.465,0.527,0.67,-0.101,-0.002,-0.151,0.07,-0.056,-0.01,-0.032,0.024
32,-0.637,-0.466,0.527,0.672,-0.101,-0.003,-0.14,0.041,-0.055,-0.009,-0.031,0.024
32,-0.633,-0.467,0.527,0.673,-0.1,-0.003,-0.128,0.036,-0.085,-0.011,-0.033,0.025
32,-0.628,-0.467,0.527,0.674,-0.099,-0.004,-0.098,0.055,-0.088,-0.011,-0.034,0.026
32,-0.618,-0.469,0.527,0.676,-0.097,-0.005,-0.079,0.017,-0.059,-0.011,-0.034,0.026
32,-0.613,-0.47,0.526,0.675,-0.097,-0.006,-0.079,0.049,-0.019,-0.013,-0.035,0.026
32,-0.607,-0.471,0.526,0.677,-0.096,-0.006,-0.09,0.092,-0.061,-0.013,-0.035,0.027
32,-0.603,-0.472,0.527,0.679,-0.094,-0.007,-0.103,0.058,-0.036,-0.014,-0.036,0.027
32,-0.597,-0.472,0.526,0.68,-0.093,-0.007,-0.09,0.102,-0.059,-0.016,-0.038,0.028
32,-0.587,-0.474,0.526,0.681,-0.093,-0.007,-0.056,0.107,-0.028,-0.016,-0.038,0.028
32,-0.582,-0.475,0.526,0.681,-0.092,-0.008,-0.067,0.097,-0.032,-0.017,-0.039,0.028
32,-0.577,-0.476,0.526,0.683,-0.091,-0.008,-0.038,0.17,-0.022,-0.017,-0.039,0.028
32,-0.572,-0.476,0.526,0.685,-0.089,-0.009,-0.019,0.076,-0.018,-0.018,-0.04,0.029
32,-0.567,-0.477,0.526,0.688,-0.087,-0.009,-0.079,0.087,0.033,-0.018,-0.04,0.029
32,-0.557,-0.479,0.526,0.69,-0.086,-0.01,-0.111,0.134,0.025,-0.018,-0.041,0.03
32,-0.552,-0.479,0.526,0.689,-0.085,-0.009,0.024,0.134,-0.063,-0.018,-0.041,0.03
32,-0.546,-0.48,0.526,0.691,-0.083,-0.01,-0.015,0.067,-0.027,-0.018,-0.041,0.03
32,-0.541,-0.481,0.526,0.694,-0.081,-0.01,-0.017,0.137,-0.035,-0.018,-0.04,0.031
32,-0.536,-0.481,0.526,0.696,-0.08,-0.011,-0.026,0.06,-0.007,-0.017,-0.04,0.031
32,-0.526,-0.482,0.526,0.698,-0.077,-0.011,-0.033,0.091,0.04,-0.017,-0.04,0.031
32,-0.521,-0.483,0.526,0.698,-0.076,-0.011,-0.104,0.112,0.043,-0.017,-0.038,0.032
32,-0.515,-0.484,0.525,0.7,-0.074,-0.011,-0.064,0.12,-0.045,-0.017,-0.037,0.032
32,-0.51,-0.484,0.525,0.702,-0.073,-0.011,-0.086,0.096,-0.012,-0.017,-0.037,0.032
32,-0.505,-0.485,0.525,0.703,-0.071,-0.012,-0.102,0.135,0.003,-0.017,-0.037,0.033
32,-0.494,-0.486,0.525,0.704,-0.07,-0.012,-0.094,0.084,-0.03,-0.017,-0.036,0.033
32,-0.489,-0.487,0.525,0.704,-0.068,-0.012,-0.086,0.058,-0.022,-0.016,-0.036,0.034
32,-0.484,-0.487,0.525,0.706,-0.066,-0.013,-0.102,0.083,0.055,-0.018,-0.037,0.034
32,-0.478,-0.488,0.525,0.708,-0.064,-0.013,-0.097,0.058,0.045,-0.019,-0.037,0.035
32,-0.473,-0.488,0.525,0.709,-0.062,-0.012,-0.062,0.096,-0.004,-0.019,-0.038,0.035
32,-0.463,-0.489,0.525,0.711,-0.06,-0.012,-0.049,0.12,0.015,-0.019,-0.038,0.035
32,-0.457,-0.49,0.524,0.711,-0.058,-0.012,-0.008,0.134,-0.005,-0.02,-0.04,0.035
32,-0.452,-0.49,0.525,0.712,-0.057,-0.012,-0.023,0.065,-0.012,-0.02,-0.041,0.036
32,-0.447,-0.491,0.525,0.715,-0.055,-0.013,-0.012,0.077,0.005,-0.02,-0.042,0.036
32,-0.441,-0.491,0.525,0.717,-0.053,-0.013,-0.058,0.067,0.048,-0.02,-0.042,0.036
32,-0.431,-0.492,0.524,0.718,-0.05,-0.013,-0.057,0.114,0.028,-0.019,-0.042,0.036
32,-0.425,-0.493,0.524,0.718,-0.048,-0.012,-0.035,0.153,-0.007,-0.019,-0.041,0.037
32,-0.42,-0.492,0.524,0.72,-0.047,-0.012,-0.039,0.076,0.027,-0.019,-0.041,0.037
32,-0.414,-0.493,0.524,0.722,-0.046,-0.012,-0.076,0.052,0.029,-0.018,-0.041,0.037
32,-0.409,-0.493,0.524,0.724,-0.044,-0.012,-0.117,0.077,0.003,-0.016,-0.04,0.037
32,-0.398,-0.494,0.524,0.726,-0.041,-0.012,-0.117,0.097,0.007,-0.016,-0.04,0.037
32,-0.392,-0.494,0.524,0.726,-0.039,-0.012,-0.107,-0.002,0.045,-0.016,-0.039,0.038
32,-0.387,-0.494,0.524,0.728,-0.038,-0.012,-0.102,0.128,0.027,-0.015,-0.037,0.038
32,-0.382,-0.495,0.523,0.73,-0.035,-0.012,-0.077,0.056,0.033,-0.015,-0.036,0.039
32,-0.376,-0.495,0.524,0.732,-0.034,-0.012,-0.097,-0.008,0.062,-0.015,-0.036,0.039
32,-0.365,-0.496,0.523,0.733,-0.033,-0.011,-0.147,0.024,0.037,-0.015,-0.036,0.039
32,-0.36,-0.496,0.523,0.732,-0.032,-0.011,-0.145,0.108,-0.054,-0.014,-0.035,0.039
32,-0.354,-0.496,0.523,0.735,-0.03,-0.011,-0.06,0.071,-0.093,-0.014,-0.035,0.039
32,-0.349,-0.496,0.523,0.736,-0.03,-0.012,-0.148,0.035,0.008,-0.014,-0.035,0.039
32,-0.343,-0.496,0.523,0.737,-0.028,-0.012,-0.175,0.098,0.024,-0.014,-0.034,0.039
32,-0.332,-0.497,0.523,0.738,-0.027,-0.012,-0.144,0.075,-0.046,-0.014,-0.034,0.039
32,-0.327,-0.497,0.523,0.738,-0.025,-0.012,-0.127,0.048,0.058,-0.014,-0.034,0.039
32,-0.321,-0.497,0.523,0.739,-0.023,-0.013,-0.125,0.173,0.054,-0.015,-0.035,0.039
32,-0.315,-0.497,0.523,0.741,-0.022,-0.012,-0.111,0.081,0.031,-0.015,-0.035,0.039
32,-0.31,-0.497,0.523,0.742,-0.02,-0.012,-0.125,0.036,0.052,-0.015,-0.035,0.039
32,-0.299,-0.498,0.523,0.743,-0.018,-0.012,-0.16,0.054,0.06,-0.016,-0.035,0.039
32,-0.293,-0.498,0.522,0.743,-0.016,-0.011,-0.151,0.052,0.042,-0.016,-0.035,0.04
32,-0.288,-0.498,0.522,0.744,-0.015,-0.011,-0.15,0.045,-0.021,-0.015,-0.035,0.04
32,-0.282,-0.498,0.522,0.746,-0.013,-0.011,-0.149,0.019,0.007,-0.014,-0.035,0.04
32,-0.277,-0.498,0.522,0.746,-0.013,-0.011,-0.164,0.043,-0.037,-0.013,-0.034,0.04
32,-0.265,-0.498,0.522,0.747,-0.011,-0.011,-0.169,-0.007,-0.046,-0.013,-0.034,0.04
32,-0.26,-0.498,0.522,0.747,-0.009,-0.012,-0.134,0.004,0.019,-0.012,-0.034,0.04
32,-0.254,-0.499,0.522,0.749,-0.008,-0.012,-0.139,0.094,-0.008,-0.012,-0.034,0.04
32,-0.249,-0.499,0.522,0.75,-0.006,-0.012,-0.138,-0.0,0.054,-0.01,-0.031,0.041
32,-0.243,-0.498,0.522,0.75,-0.005,-0.011,-0.202,-0.091,0.147,-0.009,-0.03,0.041
32,-0.232,-0.499,0.522,0.75,-0.004,-0.011,-0.196,-0.087,0.087,-0.009,-0.03,0.041
32,-0.226,-0.498,0.522,0.748,-0.003,-0.009,-0.211,-0.035,0.049,-0.007,-0.027,0.041
32,-0.221,-0.499,0.521,0.749,-0.002,-0.008,-0.23,-0.075,0.023,-0.007,-0.027,0.041
32,-0.215,-0.499,0.521,0.75,-0.001,-0.008,-0.245,-0.039,0.043,-0.006,-0.026,0.041
32,-0.21,-0.499,0.522,0.75,0.0,-0.008,-0.236,-0.092,-0.03,-0.006,-0.025,0.041
32,-0.198,-0.499,0.521,0.75,0.001,-0.008,-0.245,-0.185,-0.018,-0.006,-0.025,0.041
32,-0.193,-0.499,0.521,0.748,0.0,-0.008,-0.299,-0.076,0.052,-0.005,-0.024,0.041
32,-0.187,-0.498,0.521,0.748,0.001,-0.008,-0.279,-0.049,0.063,-0.004,-0.022,0.041
32,-0.182,-0.499,0.521,0.748,0.001,-0.007,-0.251,-0.13,0.071,-0.003,-0.022,0.041
32,-0.176,-0.499,0.521,0.748,0.001,-0.006,-0.261,-0.117,0.064,-0.003,-0.021,0.041
32,-0.165,-0.499,0.521,0.747,0.002,-0.006,-0.282,-0.061,0.035,-0.003,-0.021,0.041
32,-0.16,-0.499,0.521,0.746,0.002,-0.005,-0.242,-0.003,-0.004,-0.003,-0.021,0.041
32,-0.154,-0.498,0.521,0.746,0.004,-0.005,-0.273,-0.098,0.041,-0.003,-0.021,0.041
32,-0.148,-0.498,0.521,0.746,0.004,-0.005,-0.287,-0.147,0.079,-0.004,-0.022,0.041
32,-0.143,-0.499,0.521,0.747,0.006,-0.005,-0.271,-0.111,0.009,-0.006,-0.022,0.042
32,-0.132,-0.499,0.521,0.746,0.005,-0.004,-0.264,-0.029,-0.002,-0.006,-0.022,0.042
32,-0.126,-0.499,0.521,0.743,0.006,-0.004,-0.298,-0.025,-0.007,-0.007,-0.022,0.042
32,-0.121,-0.498,0.521,0.743,0.006,-0.004,-0.269,-0.05,0.002,-0.008,-0.022,0.042
32,-0.115,-0.499,0.521,0.743,0.007,-0.005,-0.289,-0.062,0.057,-0.009,-0.022,0.042
32,-0.109,-0.499,0.521,0.743,0.008,-0.004,-0.263,-0.099,0.056,-0.01,-0.021,0.042
32,-0.098,-0.499,0.521,0.743,0.008,-0.004,-0.282,0.041,0.069,-0.01,-0.021,0.042
32,-0.093,-0.498,0.521,0.741,0.009,-0.003,-0.271,0.107,0.072,-0.01,-0.021,0.042
32,-0.088,-0.498,0.521,0.742,0.009,-0.002,-0.246,0.003,0.053,-0.009,-0.021,0.042
32,-0.082,-0.498,0.521,0.742,0.01,-0.002,-0.274,-0.02,0.057,-0.008,-0.02,0.042
32,-0.077,-0.498,0.521,0.742,0.011,-0.002,-0.308,-0.025,0.092,-0.007,-0.019,0.042
32,-0.066,-0.498,0.521,0.742,0.012,-0.001,-0.303,-0.031,0.155,-0.007,-0.019,0.043
32,-0.06,-0.498,0.521,0.74,0.012,0.0,-0.316,-0.125,0.174,-0.005,-0.019,0.042
32,-0.054,-0.498,0.521,0.74,0.013,0.002,-0.338,-0.108,0.145,-0.004,-0.019,0.042
